block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,10.577515300014056,None,10.577515300014056,None,return,1.0644299999112263,10.577515300014056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
,,,0,0,0,0,,,,,,,,,,,,,11.659427599981427,None,12.672802099958062,None,y,4.188663900014944,12.672802099958062,None,16.890546799986623,None,b,2.2860793999861926,16.890546799986623,None,19.207126999972388,None,n,0,2.5308304000645876,19.207126999972388,None,,,,,,,,,,,,,,,,,,,,,,,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75691320002079,None,y,19.414801299921237,21.75691320002079,None,,,,,,,,,,,,,,,,,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
null_block,null_block,null_block.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,34.71633930003736,41.256531800027005,None,41.256531800027005,None,2021-07-29-12:34:05.451854,76.00771024003626,None,76.00771024003626,None,None,76.00771024003626,None,76.00204699998721,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,objects,objects082.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9663354000076652,88.00653659994714,None,88.00653659994714,None,2021-07-29-12:34:19.454729,89.99881130002905,90.30705109995324,89.99881130002905,None,None,89.99881130002905,None,90.80777636994608,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects029.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,90.80777636994608,None,90.80777636994608,None,2021-07-29-12:34:20.271139,90.81603809993248,91.12353800004348,90.81603809993248,None,None,90.81603809993248,None,91.62359516995494,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects071.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,91.62359516995494,None,91.62359516995494,None,2021-07-29-12:34:21.086083,91.62808880000375,91.94061469996814,91.62808880000375,None,None,91.62808880000375,None,92.44092606995255,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects045.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,92.44092606995255,None,92.44092606995255,None,2021-07-29-12:34:21.903417,92.44781519996468,92.756768799969,92.44781519996468,None,None,92.44781519996468,None,93.25773536993657,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects037.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,93.25773536993657,None,93.25773536993657,None,2021-07-29-12:34:22.720947,93.26481289998628,93.57370279997122,93.26481289998628,None,None,93.26481289998628,None,94.07446597001982,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects020.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,94.07446597001982,None,94.07446597001982,None,2021-07-29-12:34:23.537853,94.08260269998573,94.39032999996562,94.08260269998573,None,None,94.08260269998573,None,94.8906401699409,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects050.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,94.8906401699409,None,94.8906401699409,None,2021-07-29-12:34:24.352890,94.89605969993863,95.20767819997855,94.89605969993863,None,None,94.89605969993863,None,95.70778796994128,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects080.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,95.70778796994128,None,95.70778796994128,None,2021-07-29-12:34:25.171064,95.71521950000897,96.0237828999525,95.71521950000897,None,None,95.71521950000897,None,96.524068169971,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects010.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,96.524068169971,None,96.524068169971,None,2021-07-29-12:34:25.986565,96.53096749994438,96.84107059997041,96.53096749994438,None,None,96.53096749994438,None,97.34106516998727,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects064.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,97.34106516998727,None,97.34106516998727,None,2021-07-29-12:34:26.804384,97.34853770001791,97.657139500021,97.34853770001791,None,None,97.34853770001791,None,98.15775827001781,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects019.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,98.15775827001781,None,98.15775827001781,None,2021-07-29-12:34:27.621056,98.16594149998855,98.4743231999455,98.16594149998855,None,None,98.16594149998855,None,98.97401016994846,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects028.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,98.97401016994846,None,98.97401016994846,None,2021-07-29-12:34:28.436338,98.98059379996266,99.29111470002681,98.98059379996266,None,None,98.98059379996266,None,99.79077706995886,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects039.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,99.79077706995886,None,99.79077706995886,None,2021-07-29-12:34:29.253131,99.79648000001907,100.10694940004032,99.79648000001907,None,None,99.79648000001907,None,100.60783666998614,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,objects,objects054.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,100.60783666998614,None,100.60783666998614,None,2021-07-29-12:34:30.071374,100.61524149996694,100.92367980000563,100.61524149996694,None,None,100.61524149996694,None,101.42388607000467,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,objects,objects036.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,101.42388607000467,None,101.42388607000467,None,2021-07-29-12:34:30.886256,101.42970490001608,101.74071109993383,101.42970490001608,None,None,101.42970490001608,None,102.24095126995817,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,faces,faces036.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7316341999685392,102.24090039997827,None,102.24090039997827,None,2021-07-29-12:34:33.451906,104.00656490004621,104.30831570003647,104.00656490004621,None,None,104.00656490004621,None,104.80852986997925,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces085.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,104.80852986997925,None,104.80852986997925,None,2021-07-29-12:34:34.274918,104.81931569997687,105.12347510003019,104.81931569997687,None,None,104.81931569997687,None,105.6240723699797,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces024.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,105.6240723699797,None,105.6240723699797,None,2021-07-29-12:34:35.086518,105.6318600999657,105.94053310004529,105.6318600999657,None,None,105.6318600999657,None,106.44044767003507,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces080.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,106.44044767003507,None,106.44044767003507,None,2021-07-29-12:34:35.901922,106.44925219996367,106.75793880003039,106.44925219996367,None,None,106.44925219996367,None,107.25713337000926,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces065.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,107.25713337000926,None,107.25713337000926,None,2021-07-29-12:34:36.719615,107.26513950002845,107.57347760000266,107.26513950002845,None,None,107.26513950002845,None,108.07410446994473,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces010.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,108.07410446994473,None,108.07410446994473,None,2021-07-29-12:34:37.536791,108.08138760004658,108.3903707000427,108.08138760004658,None,None,108.08138760004658,None,108.89011226999574,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces006.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,108.89011226999574,None,108.89011226999574,None,2021-07-29-12:34:38.351629,108.89410419994965,109.20697109994944,108.89410419994965,None,None,108.89410419994965,None,109.70741136998404,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces047.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,109.70741136998404,None,109.70741136998404,None,2021-07-29-12:34:39.170146,109.71642489999067,110.03101459995378,109.71642489999067,None,None,109.71642489999067,None,110.52364717002493,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces055.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,110.52364717002493,None,110.52364717002493,None,2021-07-29-12:34:39.985192,110.52834289998282,110.84064069995657,110.52834289998282,None,None,110.52834289998282,None,111.3412935699802,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces075.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,111.3412935699802,None,111.3412935699802,None,2021-07-29-12:34:40.803839,111.34940019994974,111.65709330001846,111.34940019994974,None,None,111.34940019994974,None,112.1573559699813,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces066.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,112.1573559699813,None,112.1573559699813,None,2021-07-29-12:34:41.619923,112.16558539995458,112.47365579998586,112.16558539995458,None,None,112.16558539995458,None,112.97386306999252,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces030.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,112.97386306999252,None,112.97386306999252,None,2021-07-29-12:34:42.436706,112.98218349996023,113.29034990002401,112.98218349996023,None,None,112.98218349996023,None,113.79065246994142,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces078.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,113.79065246994142,None,113.79065246994142,None,2021-07-29-12:34:43.253467,113.79646330000833,114.10695889999624,113.79646330000833,None,None,113.79646330000833,None,114.60731796999463,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,faces,faces070.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,114.60731796999463,None,114.60731796999463,None,2021-07-29-12:34:44.069931,114.61563060001936,114.92378119996283,114.61563060001936,None,None,114.61563060001936,None,115.4239004699979,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,faces,faces044.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,115.4239004699979,None,115.4239004699979,None,2021-07-29-12:34:44.886741,115.4296566999983,115.74042129993904,115.4296566999983,None,None,115.4296566999983,None,116.24081736998633,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,scrambled,scrambled032.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7322985000209883,116.2405737999361,None,116.2405737999361,None,2021-07-29-12:34:47.453510,117.9994470999809,118.30706469994038,117.9994470999809,None,None,117.9994470999809,None,118.80736816998106,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled005.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,118.80736816998106,None,118.80736816998106,None,2021-07-29-12:34:48.270054,118.81303620000836,119.12383709999267,118.81303620000836,None,None,118.81303620000836,None,119.62398166998756,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled047.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,119.62398166998756,None,119.62398166998756,None,2021-07-29-12:34:49.086690,119.62815020000562,119.94030140002724,119.62815020000562,None,None,119.62815020000562,None,120.44064717004076,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled064.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,120.44064717004076,None,120.44064717004076,None,2021-07-29-12:34:49.904268,120.44719690002967,120.75722389994189,120.44719690002967,None,None,120.44719690002967,None,121.25768687003293,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled074.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,121.25768687003293,None,121.25768687003293,None,2021-07-29-12:34:50.720413,121.26510550000239,121.57385010004509,121.26510550000239,None,None,121.26510550000239,None,122.07401276994497,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled044.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,122.07401276994497,None,122.07401276994497,None,2021-07-29-12:34:51.536755,122.07964020001236,122.39059790002648,122.07964020001236,None,None,122.07964020001236,None,122.89086697003805,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled061.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,122.89086697003805,None,122.89086697003805,None,2021-07-29-12:34:52.353625,122.9039092999883,123.20744429994375,122.9039092999883,None,None,122.9039092999883,None,123.70734187003691,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled035.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,123.70734187003691,None,123.70734187003691,None,2021-07-29-12:34:53.169827,123.71261229994707,124.03087090002373,123.71261229994707,None,None,123.71261229994707,None,124.52369986996055,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled011.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,124.52369986996055,None,124.52369986996055,None,2021-07-29-12:34:53.986497,124.5284960999852,124.84058219997678,124.5284960999852,None,None,124.5284960999852,None,125.34081227004063,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled056.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,125.34081227004063,None,125.34081227004063,None,2021-07-29-12:34:54.803597,125.3465555999428,125.65759890002664,125.3465555999428,None,None,125.3465555999428,None,126.15782386993524,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled033.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,126.15782386993524,None,126.15782386993524,None,2021-07-29-12:34:55.620638,126.16486350004561,126.47349050000776,126.16486350004561,None,None,126.16486350004561,None,126.97503346994054,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled082.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,126.97503346994054,None,126.97503346994054,None,2021-07-29-12:34:56.439828,126.98367580003105,127.29046519997064,126.98367580003105,None,None,126.98367580003105,None,127.79101537002717,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled042.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,127.79101537002717,None,127.79101537002717,None,2021-07-29-12:34:57.253930,127.79690620000474,128.0950822000159,127.79690620000474,None,None,127.79690620000474,None,128.5972750700079,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scrambled,scrambled071.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,128.5972750700079,None,128.5972750700079,None,2021-07-29-12:34:58.068029,128.61308179993648,128.92377280001529,128.61308179993648,None,None,128.61308179993648,None,129.4078935700003,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,scrambled,scrambled025.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,129.4078935700003,None,129.4078935700003,None,2021-07-29-12:34:58.871997,129.41524550004397,129.72369959997013,129.41524550004397,None,None,129.41524550004397,None,130.22412507000845,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,scenes,scenes048.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7489516000496224,130.22391249996144,None,130.22391249996144,None,2021-07-29-12:35:01.453710,132.00075739994645,132.30761669995263,132.00075739994645,None,None,132.00075739994645,None,132.80864786994644,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes088.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,132.80864786994644,None,132.80864786994644,None,2021-07-29-12:35:02.273643,132.8190987999551,133.123965100036,132.8190987999551,None,None,132.8190987999551,None,133.6247507700231,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes047.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,133.6247507700231,None,133.6247507700231,None,2021-07-29-12:35:03.088707,133.63190389994998,133.94059869996272,133.63190389994998,None,None,133.63190389994998,None,134.44099547001534,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes042.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,134.44099547001534,None,134.44099547001534,None,2021-07-29-12:35:03.903944,134.4484091999475,134.75733249995392,134.4484091999475,None,None,134.4484091999475,None,135.25749296995346,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes089.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,135.25749296995346,None,135.25749296995346,None,2021-07-29-12:35:04.720477,135.26324440003373,135.57424640003592,135.26324440003373,None,None,135.26324440003373,None,136.07513176996727,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes009.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.07513176996727,None,136.07513176996727,None,2021-07-29-12:35:05.538140,136.08030349994078,136.39023749995977,136.08030349994078,None,None,136.08030349994078,None,136.8910903699929,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes080.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.8910903699929,None,136.8910903699929,None,2021-07-29-12:35:06.354101,136.8979269999545,137.207192700007,136.8979269999545,None,None,136.8979269999545,None,137.7073170699645,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes054.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,137.7073170699645,None,137.7073170699645,None,2021-07-29-12:35:07.170346,137.71432789997198,138.0314050000161,137.71432789997198,None,None,137.71432789997198,None,138.53059027004056,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes068.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.53059027004056,None,138.53059027004056,None,2021-07-29-12:35:08.001425,138.54719069995917,138.85805769998115,138.54719069995917,None,None,138.54719069995917,None,139.34053737004288,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes033.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.34053737004288,None,139.34053737004288,None,2021-07-29-12:35:08.803609,139.345184899983,139.65799229999539,139.345184899983,None,None,139.345184899983,None,140.15812867004425,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes011.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.15812867004425,None,140.15812867004425,None,2021-07-29-12:35:09.622223,140.16804080002476,140.47469519998413,140.16804080002476,None,None,140.16804080002476,None,140.97506596995518,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes011.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.97506596995518,None,140.97506596995518,None,2021-07-29-12:35:10.439118,140.9767956000287,141.27492220001295,140.9767956000287,None,None,140.9767956000287,None,141.79072637003847,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes061.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,141.79072637003847,None,141.79072637003847,None,2021-07-29-12:35:11.254048,141.79908100003377,142.1071258999873,141.79908100003377,None,None,141.79908100003377,None,142.6080926699564,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes040.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,142.6080926699564,None,142.6080926699564,None,2021-07-29-12:35:12.072199,142.6158147000242,142.9236609999789,142.6158147000242,None,None,142.6158147000242,None,143.4246225700248,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_end,scenes,scenes050.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,143.4246225700248,None,143.4246225700248,None,2021-07-29-12:35:12.888764,143.432115899981,143.74058889993466,143.432115899981,None,None,143.432115899981,None,144.24216366999318,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block_start,scenes,scenes055.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7307469000807032,144.24192780000158,None,144.24192780000158,None,2021-07-29-12:35:15.454608,146.00003200001083,146.30756510002539,146.00003200001083,None,None,146.00003200001083,None,146.80775857004338,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes016.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,146.80775857004338,None,146.80775857004338,None,2021-07-29-12:35:16.271947,146.81872019998264,147.12390180001967,146.81872019998264,None,None,146.81872019998264,None,147.6253514699405,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes032.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,147.6253514699405,None,147.6253514699405,None,2021-07-29-12:35:17.088699,147.63245919998735,147.9411755000474,147.63245919998735,None,None,147.63245919998735,None,148.44125086998102,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes052.bmp,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,148.44125086998102,None,148.44125086998102,None,2021-07-29-12:35:17.904482,148.4485280000372,148.75723360001575,148.4485280000372,None,None,148.4485280000372,None,149.25771707003005,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes026.bmp,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,149.25771707003005,None,149.25771707003005,None,2021-07-29-12:35:18.720953,149.26579099998344,149.57581499998923,149.26579099998344,None,None,149.26579099998344,None,150.0741697699763,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes023.bmp,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,150.0741697699763,None,150.0741697699763,None,2021-07-29-12:35:19.537423,150.08016210002825,150.39060629997402,150.08016210002825,None,None,150.08016210002825,None,150.89181237001904,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
block,scenes,scenes091.bmp,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,150.89181237001904,None,150.89181237001904,None,2021-07-29-12:35:20.356131,150.89993259997573,151.20775189995766,150.89993259997573,None,None,150.89993259997573,None,151.7072914700024,None,,,12003,0001,2021_Jul_29_1232,localizer,2021.1.3,61.80828797918395,
