block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block,scrambled,scrambled051.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,260.8522710800462,None,260.8522710800462,None,2023-03-27-13:17:22.980618,260.86495170003036,261.1696756000165,260.86495170003036,None,None,260.86495170003036,None,261.670213680045,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled046.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,261.670213680045,None,261.670213680045,None,2023-03-27-13:17:23.799631,261.6861536000506,261.98635930003366,261.6861536000506,None,None,261.6861536000506,None,262.48652968005626,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled068.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,262.48652968005626,None,262.48652968005626,None,2023-03-27-13:17:24.615871,262.4974650000222,262.80332100001397,262.4974650000222,None,None,262.4974650000222,None,263.30307208004524,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled026.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,263.30307208004524,None,263.30307208004524,None,2023-03-27-13:17:25.432422,263.318163500051,263.6195316000376,263.318163500051,None,None,263.318163500051,None,264.1200802800304,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled017.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,264.1200802800304,None,264.1200802800304,None,2023-03-27-13:17:26.249440,264.1351392000215,264.43610200000694,264.1351392000215,None,None,264.1351392000215,None,264.9365509800555,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled074.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,264.9365509800555,None,264.9365509800555,None,2023-03-27-13:17:27.066101,264.951690100017,265.2530432000058,264.951690100017,None,None,264.951690100017,None,265.7537936800218,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled059.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,265.7537936800218,None,265.7537936800218,None,2023-03-27-13:17:27.885015,265.77139840001473,266.0862875000457,265.77139840001473,None,None,265.77139840001473,None,266.56964138001786,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled033.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,266.56964138001786,None,266.56964138001786,None,2023-03-27-13:17:28.698023,266.579616300005,266.8865987000172,266.579616300005,None,None,266.579616300005,None,267.38590378002846,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled079.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,267.38590378002846,None,267.38590378002846,None,2023-03-27-13:17:29.514500,267.3998400000273,267.7033705000067,267.3998400000273,None,None,267.3998400000273,None,268.2028834800294,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled036.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,268.2028834800294,None,268.2028834800294,None,2023-03-27-13:17:30.331277,268.21632770000724,268.5197271000361,268.21632770000724,None,None,268.21632770000724,None,269.01953698004945,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,scrambled,scrambled070.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,269.01953698004945,None,269.01953698004945,None,2023-03-27-13:17:31.147937,269.032241900044,269.3365082000382,269.032241900044,None,None,269.032241900044,None,269.8361578800541,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block_end,scrambled,scrambled031.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,269.8361578800541,None,269.8361578800541,None,2023-03-27-13:17:31.964561,269.8501460000407,270.15315910003847,269.8501460000407,None,None,269.8501460000407,None,270.65401388003374,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block_start,objects,objects073.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7224081000313163,270.65427190001355,None,270.65427190001355,None,2023-03-27-13:17:34.539551,272.42697830003453,272.73673190001864,272.42697830003453,None,None,272.42697830003453,None,273.21976968002855,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects050.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,273.21976968002855,None,273.21976968002855,None,2023-03-27-13:17:35.348371,273.23360160004813,273.5365725000156,273.23360160004813,None,None,273.23360160004813,None,274.0363260800077,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects050.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,274.0363260800077,None,274.0363260800077,None,2023-03-27-13:17:36.164757,274.03730950003956,274.336895800021,274.03730950003956,None,None,274.03730950003956,None,274.8366266800149,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects012.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,274.8366266800149,None,274.8366266800149,None,2023-03-27-13:17:36.968243,274.8541801000247,275.16978019999806,274.8541801000247,274.8541801000247,None,274.8541801000247,274.8541801000247,275.6532080800098,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
block,objects,objects067.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,275.6532080800098,None,275.6532080800098,None,2023-03-27-13:17:37.782687,275.667207600025,275.96997500001453,275.667207600025,None,None,275.667207600025,None,276.4695123800484,None,,,22052,0001,2023_Mar_27_1313,localizer,2021.1.3,59.96706609482581,
