block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
block_end,faces,faces089.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,632.2487780698109,None,632.2487780698109,None,2022-08-12-12:52:26.943263,632.2503272998147,632.5649728998542,632.2503272998147,632.2503272998147,None,632.2503272998147,632.2503272998147,633.0655663699843,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,objects,objects046.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7915620999410748,633.0652526000049,None,633.0652526000049,None,2022-08-12-12:52:29.575909,634.894233699888,635.1981420998927,634.894233699888,None,None,634.894233699888,None,635.6997960698325,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects065.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,635.6997960698325,None,635.6997960698325,None,2022-08-12-12:52:30.393152,635.7106997999363,636.0154383999761,635.7106997999363,None,None,635.7106997999363,None,636.5151970698032,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects056.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,636.5151970698032,None,636.5151970698032,None,2022-08-12-12:52:31.207567,636.5245109999087,636.8324225000106,636.5245109999087,None,None,636.5245109999087,None,637.3333601699676,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects028.bmp,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,637.3333601699676,None,637.3333601699676,None,2022-08-12-12:52:32.028873,637.3469314998947,637.6481929000001,637.3469314998947,None,None,637.3469314998947,None,638.1488222698215,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects015.bmp,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,638.1488222698215,None,638.1488222698215,None,2022-08-12-12:52:32.841188,638.1493251998909,638.448421199806,638.1493251998909,None,None,638.1493251998909,None,638.9491384699475,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects044.bmp,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,638.9491384699475,None,638.9491384699475,None,2022-08-12-12:52:33.644691,638.951921899803,639.2496436999645,638.951921899803,638.951921899803,None,638.951921899803,638.951921899803,639.7559246699791,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects052.bmp,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,639.7559246699791,None,639.7559246699791,None,2022-08-12-12:52:34.454194,639.7628522999585,640.0658056999091,639.7628522999585,None,None,639.7628522999585,None,640.5652427698485,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects048.bmp,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,640.5652427698485,None,640.5652427698485,None,2022-08-12-12:52:35.257645,640.566117099952,640.8651556000113,640.566117099952,None,None,640.566117099952,None,641.3666579699609,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects062.bmp,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,641.3666579699609,None,641.3666579699609,None,2022-08-12-12:52:36.064978,641.3830889998935,641.6985173998401,641.3830889998935,641.3830889998935,None,641.3830889998935,641.3830889998935,642.1824771698564,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects076.bmp,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,642.1824771698564,None,642.1824771698564,None,2022-08-12-12:52:36.876027,642.1826813998632,642.4816869997885,642.1826813998632,None,None,642.1826813998632,None,642.9825537700206,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects059.bmp,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,642.9825537700206,None,642.9825537700206,None,2022-08-12-12:52:37.677907,642.9851027999539,643.2991199998651,642.9851027999539,642.9851027999539,None,642.9851027999539,642.9851027999539,643.7987045698799,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects070.bmp,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,643.7987045698799,None,643.7987045698799,None,2022-08-12-12:52:38.491076,643.7993553997949,644.0984364999458,643.7993553997949,None,None,643.7993553997949,None,644.5994182698894,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects002.bmp,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,644.5994182698894,None,644.5994182698894,None,2022-08-12-12:52:39.294693,644.6130971999373,644.9151922999881,644.6130971999373,644.6130971999373,None,644.6130971999373,644.6130971999373,645.4152189699932,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects024.bmp,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,645.4152189699932,None,645.4152189699932,None,2022-08-12-12:52:40.107593,645.4161435000133,645.7317464998923,645.4161435000133,None,None,645.4161435000133,None,646.2155079699121,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,objects,objects001.bmp,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,646.2155079699121,None,646.2155079699121,None,2022-08-12-12:52:40.909450,646.2162430000026,646.5150878999848,646.2162430000026,646.2162430000026,None,646.2162430000026,646.2162430000026,647.0155388698447,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scrambled,scrambled037.bmp,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8417410999536514,647.0151920998469,None,647.0151920998469,None,2022-08-12-12:52:43.573693,648.8831762999762,649.1831021998078,648.8831762999762,None,None,648.8831762999762,None,649.6821896698791,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled020.bmp,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,649.6821896698791,None,649.6821896698791,None,2022-08-12-12:52:44.375555,649.6827748999931,649.9820425999351,649.6827748999931,649.6827748999931,None,649.6827748999931,649.6827748999931,650.4832770698238,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled065.bmp,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,650.4832770698238,None,650.4832770698238,None,2022-08-12-12:52:45.181782,650.4959805000108,650.7983927999157,650.4959805000108,650.4959805000108,None,650.4959805000108,650.4959805000108,651.2986808698158,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled054.bmp,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,651.2986808698158,None,651.2986808698158,None,2022-08-12-12:52:45.991054,651.2993801999837,651.5984824998304,651.2993801999837,None,None,651.2993801999837,None,652.0989630699157,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled010.bmp,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,652.0989630699157,None,652.0989630699157,None,2022-08-12-12:52:46.793518,652.1110855999868,652.415438799886,652.1110855999868,652.1110855999868,None,652.1110855999868,652.1110855999868,652.9152915698476,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled046.bmp,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,652.9152915698476,None,652.9152915698476,None,2022-08-12-12:52:47.607876,652.9164884998463,653.221504499903,652.9164884998463,None,None,652.9164884998463,None,653.7186961699742,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled060.bmp,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,653.7186961699742,None,653.7186961699742,None,2022-08-12-12:52:48.417049,653.7247665999457,654.031695399899,653.7247665999457,653.7247665999457,None,653.7247665999457,653.7247665999457,654.5387212698813,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled007.bmp,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,654.5387212698813,None,654.5387212698813,None,2022-08-12-12:52:49.238872,654.5452285998035,654.8486600997858,654.5452285998035,None,None,654.5452285998035,None,655.3495172699447,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled035.bmp,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,655.3495172699447,None,655.3495172699447,None,2022-08-12-12:52:50.042874,655.3512114000041,655.6662664997857,655.3512114000041,None,None,655.3512114000041,None,656.1652885698247,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled073.bmp,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,656.1652885698247,None,656.1652885698247,None,2022-08-12-12:52:50.857658,656.1661389998626,656.4650703999214,656.1661389998626,None,None,656.1661389998626,None,656.9667989699635,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled083.bmp,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,656.9667989699635,None,656.9667989699635,None,2022-08-12-12:52:51.665134,656.972598399967,657.2826158998068,656.972598399967,656.972598399967,None,656.972598399967,656.972598399967,657.7832496698945,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled068.bmp,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,657.7832496698945,None,657.7832496698945,None,2022-08-12-12:52:52.474656,657.7828404998872,658.0820987999905,657.7828404998872,None,None,657.7828404998872,None,658.5835585698485,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled053.bmp,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,658.5835585698485,None,658.5835585698485,None,2022-08-12-12:52:53.281894,658.6004210999236,658.9152171998285,658.6004210999236,658.6004210999236,None,658.6004210999236,658.6004210999236,659.3988502698019,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scrambled,scrambled087.bmp,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,659.3988502698019,None,659.3988502698019,None,2022-08-12-12:52:54.091219,659.3994237999432,659.6986786997877,659.3994237999432,None,None,659.3994237999432,None,660.2177706697955,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scrambled,scrambled002.bmp,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,660.2177706697955,None,660.2177706697955,None,2022-08-12-12:52:54.909083,660.2162666998338,660.5318578998558,660.2162666998338,None,None,660.2162666998338,None,661.0153201699256,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,scenes,scenes050.bmp,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8423140000086278,661.014815799892,None,661.014815799892,None,2022-08-12-12:52:57.572626,662.8838915999513,663.1983126997948,662.8838915999513,None,None,662.8838915999513,None,663.6833860699087,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes012.bmp,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,663.6833860699087,None,663.6833860699087,None,2022-08-12-12:52:58.379759,663.6944483998232,664.0012947998475,663.6944483998232,663.6944483998232,None,663.6944483998232,663.6944483998232,664.4990931699983,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes080.bmp,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,664.4990931699983,None,664.4990931699983,None,2022-08-12-12:52:59.191686,664.5096993998159,664.815912499791,664.5096993998159,None,None,664.5096993998159,None,665.3154329698998,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes065.bmp,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,665.3154329698998,None,665.3154329698998,None,2022-08-12-12:53:00.008217,665.3243435998447,665.6323069999926,665.3243435998447,None,None,665.3243435998447,None,666.1328918698243,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes068.bmp,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,666.1328918698243,None,666.1328918698243,None,2022-08-12-12:53:00.826364,666.1333353999071,666.4325577998534,666.1333353999071,None,None,666.1333353999071,None,666.9323379699606,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes016.bmp,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,666.9323379699606,None,666.9323379699606,None,2022-08-12-12:53:01.626700,666.934995399788,667.2375854998827,666.934995399788,666.934995399788,None,666.934995399788,666.934995399788,667.7491261700168,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes004.bmp,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,667.7491261700168,None,667.7491261700168,None,2022-08-12-12:53:02.441060,667.7645339998417,668.06538119982,667.7645339998417,None,None,667.7645339998417,None,668.5660317698027,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes003.bmp,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,668.5660317698027,None,668.5660317698027,None,2022-08-12-12:53:03.259392,668.5665089997929,668.8683435998391,668.5665089997929,None,None,668.5665089997929,None,669.3818034699186,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes003.bmp,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,669.3818034699186,None,669.3818034699186,None,2022-08-12-12:53:04.074179,669.3830573998857,669.6818023999222,669.3830573998857,None,None,669.3830573998857,None,670.1881218698807,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes076.bmp,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,670.1881218698807,None,670.1881218698807,None,2022-08-12-12:53:04.884539,670.2027244998608,670.5151564998087,670.2027244998608,None,None,670.2027244998608,None,670.9986675700172,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes038.bmp,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,670.9986675700172,None,670.9986675700172,None,2022-08-12-12:53:05.691043,670.9999104999006,671.3152673998848,670.9999104999006,None,None,670.9999104999006,None,671.7990904699079,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes047.bmp,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,671.7990904699079,None,671.7990904699079,None,2022-08-12-12:53:06.493311,671.8016381999478,672.1153591999318,671.8016381999478,671.8016381999478,None,671.8016381999478,671.8016381999478,672.6009835698176,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes088.bmp,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,672.6009835698176,None,672.6009835698176,None,2022-08-12-12:53:07.299483,672.6147625998128,672.9159714998677,672.6147625998128,672.6147625998128,None,672.6147625998128,672.6147625998128,673.4158527699299,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,scenes,scenes025.bmp,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,673.4158527699299,None,673.4158527699299,None,2022-08-12-12:53:08.108219,673.4160926998593,673.715031699976,673.4160926998593,None,None,673.4160926998593,None,674.2157717698253,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,scenes,scenes032.bmp,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,674.2157717698253,None,674.2157717698253,None,2022-08-12-12:53:08.909423,674.2175886000041,674.5318203999195,674.2175886000041,674.2175886000041,None,674.2175886000041,674.2175886000041,675.0327027698047,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
null_block,null_block,null_block.bmp,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.8243856998160481,675.0324377999641,None,675.0324377999641,None,2022-08-12-12:53:11.573283,676.881907470012,None,676.881907470012,None,None,676.881907470012,None,676.8829085999168,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,faces,faces044.bmp,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.973805099958554,688.883219699841,None,688.883219699841,None,2022-08-12-12:53:25.575575,690.882895699935,691.182061099913,690.882895699935,None,None,690.882895699935,None,691.6830977699253,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces041.bmp,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,691.6830977699253,None,691.6830977699253,None,2022-08-12-12:53:26.378473,691.6974482999649,691.9987780000083,691.6974482999649,691.6974482999649,None,691.6974482999649,691.6974482999649,692.5011150699108,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces020.bmp,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,692.5011150699108,None,692.5011150699108,None,2022-08-12-12:53:27.196626,692.5161692998372,692.8158368999138,692.5161692998372,None,None,692.5161692998372,None,693.3169730698689,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces072.bmp,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,693.3169730698689,None,693.3169730698689,None,2022-08-12-12:53:28.011502,693.319035799941,693.6328772997949,693.319035799941,None,None,693.319035799941,None,694.1323817700147,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces029.bmp,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,694.1323817700147,None,694.1323817700147,None,2022-08-12-12:53:28.824809,694.1330344998278,694.4327572998591,694.1330344998278,None,None,694.1330344998278,None,694.9323889698833,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces038.bmp,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,694.9323889698833,None,694.9323889698833,None,2022-08-12-12:53:29.626748,694.952060099924,695.2653407999314,694.952060099924,694.952060099924,None,694.952060099924,694.952060099924,695.7491159699391,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces021.bmp,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,695.7491159699391,None,695.7491159699391,None,2022-08-12-12:53:30.441482,695.7609637998976,696.0655604999047,695.7609637998976,None,None,695.7609637998976,None,696.5652666699141,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces007.bmp,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,696.5652666699141,None,696.5652666699141,None,2022-08-12-12:53:31.257642,696.5667457999662,696.8820636000019,696.5667457999662,None,None,696.5667457999662,None,697.3822803699411,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces087.bmp,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,697.3822803699411,None,697.3822803699411,None,2022-08-12-12:53:32.074652,697.3940914999694,697.6988136,697.3940914999694,None,None,697.3940914999694,None,698.1993447700049,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces055.bmp,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,698.1993447700049,None,698.1993447700049,None,2022-08-12-12:53:32.891711,698.2100634998642,698.515412400011,698.2100634998642,None,None,698.2100634998642,None,699.0157462697941,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces030.bmp,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,699.0157462697941,None,699.0157462697941,None,2022-08-12-12:53:33.708114,699.0162308998406,699.3160776000004,699.0162308998406,None,None,699.0162308998406,None,699.8164699698798,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces022.bmp,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,699.8164699698798,None,699.8164699698798,None,2022-08-12-12:53:34.511821,699.832052799873,700.1321935998276,699.832052799873,699.832052799873,None,699.832052799873,699.832052799873,700.6324804699514,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces059.bmp,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,700.6324804699514,None,700.6324804699514,None,2022-08-12-12:53:35.325268,700.6431907999795,700.9486816998105,700.6431907999795,None,None,700.6431907999795,None,701.4496759699657,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,faces,faces082.bmp,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,701.4496759699657,None,701.4496759699657,None,2022-08-12-12:53:36.143247,701.450000599958,701.7508637998253,701.450000599958,None,None,701.450000599958,None,702.2498615697957,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_end,faces,faces048.bmp,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,702.2498615697957,None,702.2498615697957,None,2022-08-12-12:53:36.945211,702.2527121999301,702.5663301998284,702.2527121999301,702.2527121999301,None,702.2527121999301,702.2527121999301,703.0665069699287,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block_start,objects,objects032.bmp,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.791017800103873,703.0662178997882,None,703.0662178997882,None,2022-08-12-12:53:39.581730,704.9008470999543,705.1997490997892,704.9008470999543,None,None,704.9008470999543,None,705.6997533698566,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects043.bmp,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,705.6997533698566,None,705.6997533698566,None,2022-08-12-12:53:40.393108,705.7111502999905,706.0161662998144,705.7111502999905,None,None,705.7111502999905,None,706.5158648699987,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects088.bmp,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,706.5158648699987,None,706.5158648699987,None,2022-08-12-12:53:41.208233,706.5165012998041,706.815652199788,706.5165012998041,None,None,706.5165012998041,None,707.3160100699868,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects014.bmp,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,707.3160100699868,None,707.3160100699868,None,2022-08-12-12:53:42.010556,707.3186172998976,707.6334743998013,707.3186172998976,707.3186172998976,None,707.3186172998976,707.3186172998976,708.1327172698918,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
block,objects,objects066.bmp,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,708.1327172698918,None,708.1327172698918,None,2022-08-12-12:53:42.825083,708.1430414998904,708.4489311999641,708.1430414998904,None,None,708.1430414998904,None,708.9492533700075,None,,,22011,0002,2022_Aug_12_1242,localizer,2021.1.3,60.03640613023816,
