block_type,condition,img_name,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.rt,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,end_text.started,end_text.stopped,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,8.981490400154144,None,return,2.0461839998606592,8.981490400154144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
,,,,,,,,,,,,,,,,,11.07896520011127,None,11.07896520011127,None,return,1.3939274998847395,11.07896520011127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,12.495819500181824,None,13.505912400083616,None,y,3.9267757998313755,13.505912400083616,None,17.45707380003296,None,b,1.4618158999364823,17.45707380003296,None,18.940390600124374,None,n,0,1.6415065000765026,18.940390600124374,None,,,,,,,,,,,,,,,,,,,,,,,,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.606855500023812,None,y,100.08503199997358,20.606855500023812,None,,,,,,,,,,,,,,,,,,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,objects,objects031.bmp,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,15.23593489988707,120.79483650019392,None,120.79483650019392,None,2022-12-14-11:32:23.231313,136.07245760015212,136.37365940003656,136.07245760015212,None,y,0.7673264001496136,136.07245760015212,None,136.87410927000457,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects072.bmp,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,136.87410927000457,None,136.87410927000457,None,2022-12-14-11:32:24.049963,136.8904571000021,137.1906231001485,136.8904571000021,None,None,,136.8904571000021,None,137.69065927010962,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects015.bmp,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,137.69065927010962,None,137.69065927010962,None,2022-12-14-11:32:24.863320,137.70033400016837,138.0071590000298,137.70033400016837,None,None,,137.70033400016837,None,138.50714847021737,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects043.bmp,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,138.50714847021737,None,138.50714847021737,None,2022-12-14-11:32:25.680811,138.5192012002226,138.82398340012878,138.5192012002226,None,None,,138.5192012002226,None,139.32509797015229,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects011.bmp,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,139.32509797015229,None,139.32509797015229,None,2022-12-14-11:32:26.500852,139.34174870001152,139.657327900175,139.34174870001152,None,None,,139.34174870001152,None,140.14066347009503,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects027.bmp,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.14066347009503,None,140.14066347009503,None,2022-12-14-11:32:27.314531,140.1523929000832,140.45696880016476,140.1523929000832,None,None,,140.1523929000832,None,140.9576586700976,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects045.bmp,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,140.9576586700976,None,140.9576586700976,None,2022-12-14-11:32:28.131309,140.96930730016902,141.27495250012726,140.96930730016902,None,None,,140.96930730016902,None,141.77496637003497,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects084.bmp,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,141.77496637003497,None,141.77496637003497,None,2022-12-14-11:32:28.950792,141.79188000014983,142.1071676001884,141.79188000014983,None,None,,141.79188000014983,None,142.59051867011004,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects073.bmp,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,142.59051867011004,None,142.59051867011004,None,2022-12-14-11:32:29.764186,142.60217350022867,142.90734970010817,142.60217350022867,None,None,,142.60217350022867,None,143.40694347019308,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects066.bmp,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,143.40694347019308,None,143.40694347019308,None,2022-12-14-11:32:30.580631,143.41708350018598,143.7236801001709,143.41708350018598,None,None,,143.41708350018598,None,144.2241369701922,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects030.bmp,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,144.2241369701922,None,144.2241369701922,None,2022-12-14-11:32:31.397985,144.2359737001825,144.54055110015906,144.2359737001825,None,None,,144.2359737001825,None,145.04126047012397,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects071.bmp,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,145.04126047012397,None,145.04126047012397,None,2022-12-14-11:32:32.216331,145.05438850005157,145.35708830016665,145.05438850005157,None,None,,145.05438850005157,None,145.8583889700938,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects001.bmp,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,145.8583889700938,None,145.8583889700938,None,2022-12-14-11:32:33.033212,145.87243960006163,146.1737637000624,145.87243960006163,None,None,,145.87243960006163,None,146.67440627021716,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects008.bmp,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,146.67440627021716,None,146.67440627021716,None,2022-12-14-11:32:33.849077,146.6868478001561,146.9907045001164,146.6868478001561,None,None,,146.6868478001561,None,147.49075167016127,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,objects,objects061.bmp,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,147.49075167016127,None,147.49075167016127,None,2022-12-14-11:32:34.664411,147.50258530001156,147.8075472000055,147.50258530001156,None,None,,147.50258530001156,None,148.3074959699996,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
null_block,null_block,null_block.bmp,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.723507999908179,148.30731900013052,None,148.30731900013052,None,2022-12-14-11:32:37.229727,150.07373014013285,None,150.07373014013285,None,None,,150.07373014013285,None,150.07127100019716,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,scrambled,scrambled086.bmp,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.956613800022751,162.07420990010723,None,162.07420990010723,None,2022-12-14-11:32:51.231746,164.066140800016,164.37377540022135,164.066140800016,None,None,,164.066140800016,None,164.87371167000384,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled064.bmp,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,164.87371167000384,None,164.87371167000384,None,2022-12-14-11:32:52.048358,164.88027310022153,165.19071070011705,164.88027310022153,None,None,,164.88027310022153,None,165.69064747001977,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled085.bmp,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,165.69064747001977,None,165.69064747001977,None,2022-12-14-11:32:52.863296,165.70072620012797,166.00731000001542,165.70072620012797,None,None,,165.70072620012797,None,166.5079545701854,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled069.bmp,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,166.5079545701854,None,166.5079545701854,None,2022-12-14-11:32:53.682791,166.52292670006864,166.82454390008934,166.52292670006864,None,None,,166.52292670006864,None,167.32456927020104,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled080.bmp,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,167.32456927020104,None,167.32456927020104,None,2022-12-14-11:32:54.499180,167.3361660002265,167.6404530000873,167.3361660002265,None,None,,167.3361660002265,None,168.14084767010064,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled084.bmp,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,168.14084767010064,None,168.14084767010064,None,2022-12-14-11:32:55.314506,168.15264270012267,168.4572556000203,168.15264270012267,None,None,,168.15264270012267,None,168.95844697016292,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled060.bmp,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,168.95844697016292,None,168.95844697016292,None,2022-12-14-11:32:56.133268,168.9717709000688,169.27439930010587,168.9717709000688,None,None,,168.9717709000688,None,169.77367187007331,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled057.bmp,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,169.77367187007331,None,169.77367187007331,None,2022-12-14-11:32:56.946945,169.78383450000547,170.09054490015842,169.78383450000547,None,None,,169.78383450000547,None,170.59078747006134,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled014.bmp,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,170.59078747006134,None,170.59078747006134,None,2022-12-14-11:32:57.764475,170.60286680003628,170.9079137002118,170.60286680003628,None,None,,170.60286680003628,None,171.40768067021855,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled061.bmp,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,171.40768067021855,None,171.40768067021855,None,2022-12-14-11:32:58.581527,171.41955200000666,171.72359010018408,171.41955200000666,None,None,,171.41955200000666,None,172.23023967021146,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled067.bmp,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,172.23023967021146,None,172.23023967021146,None,2022-12-14-11:32:59.412872,172.24845940014347,172.55793620017357,172.24845940014347,None,None,,172.24845940014347,None,173.0413778700866,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled051.bmp,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,173.0413778700866,None,173.0413778700866,None,2022-12-14-11:33:00.216026,173.05314250010997,173.35828730021603,173.05314250010997,None,None,,173.05314250010997,None,173.85797896999867,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled053.bmp,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,173.85797896999867,None,173.85797896999867,None,2022-12-14-11:33:01.032821,173.87113770004362,174.17403370002285,173.87113770004362,None,None,,173.87113770004362,None,174.67484707008117,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scrambled,scrambled052.bmp,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,174.67484707008117,None,174.67484707008117,None,2022-12-14-11:33:01.851279,174.6917784002144,175.00742660020478,174.6917784002144,None,None,,174.6917784002144,None,175.49098527007737,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,scrambled,scrambled045.bmp,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,175.49098527007737,None,175.49098527007737,None,2022-12-14-11:33:02.664645,175.5029865000397,175.8075308999978,175.5029865000397,None,None,,175.5029865000397,None,176.30791477016174,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,scenes,scenes046.bmp,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.723208799958229,176.30765600013547,None,176.30765600013547,None,2022-12-14-11:33:05.232623,178.07089500012808,178.374853100162,178.07089500012808,None,None,,178.07089500012808,None,178.87438757014462,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes086.bmp,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,178.87438757014462,None,178.87438757014462,None,2022-12-14-11:33:06.048244,178.88726770016365,179.19084060005844,178.88726770016365,None,None,,178.88726770016365,None,179.69068977022545,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes031.bmp,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,179.69068977022545,None,179.69068977022545,None,2022-12-14-11:33:06.863245,179.6994845001027,180.00695710000582,179.6994845001027,None,None,,179.6994845001027,None,180.508413570188,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes004.bmp,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,180.508413570188,None,180.508413570188,None,2022-12-14-11:33:07.684039,180.53269640007056,180.84079360007308,180.53269640007056,None,None,,180.53269640007056,None,181.32523757005112,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes088.bmp,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,181.32523757005112,None,181.32523757005112,None,2022-12-14-11:33:08.500067,181.33962430013344,181.64117960003205,181.33962430013344,None,None,,181.33962430013344,None,182.14158167010174,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes069.bmp,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.14158167010174,None,182.14158167010174,None,2022-12-14-11:33:09.316232,182.1548182000406,182.45733050000854,182.1548182000406,None,None,,182.1548182000406,None,182.95816947002896,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes012.bmp,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,182.95816947002896,None,182.95816947002896,None,2022-12-14-11:33:10.133016,182.9707834001165,183.27407070016488,182.9707834001165,None,None,,182.9707834001165,None,183.77393157007174,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes012.bmp,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,183.77393157007174,None,183.77393157007174,None,2022-12-14-11:33:10.947601,183.774906600127,184.07421840005554,183.774906600127,None,None,,183.774906600127,None,184.574622670142,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes007.bmp,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,184.574622670142,None,184.574622670142,None,2022-12-14-11:33:11.751448,184.59684790018946,184.907098100055,184.59684790018946,184.59684790018946,y,0.17688219994306564,184.59684790018946,184.59684790018946,185.39175707004034,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes081.bmp,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,185.39175707004034,None,185.39175707004034,None,2022-12-14-11:33:12.568593,185.41061940020882,185.70712480018847,185.41061940020882,None,None,,185.41061940020882,None,186.20850157011301,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes022.bmp,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,186.20850157011301,None,186.20850157011301,None,2022-12-14-11:33:13.383144,186.2206343000289,186.52444820012897,186.2206343000289,None,None,,186.2206343000289,None,187.02418927005493,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes002.bmp,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,187.02418927005493,None,187.02418927005493,None,2022-12-14-11:33:14.197856,187.03622810007073,187.34088560007513,187.03622810007073,None,None,,187.03622810007073,None,187.84132097004914,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes054.bmp,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,187.84132097004914,None,187.84132097004914,None,2022-12-14-11:33:15.016160,187.85470780008473,188.1575711001642,187.85470780008473,None,None,,187.85470780008473,None,188.65689017013648,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,scenes,scenes021.bmp,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,188.65689017013648,None,188.65689017013648,None,2022-12-14-11:33:15.829455,188.6636227001436,188.9744539000094,188.6636227001436,None,None,,188.6636227001436,None,189.47454747017474,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,scenes,scenes079.bmp,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,189.47454747017474,None,189.47454747017474,None,2022-12-14-11:33:16.649307,189.4874552001711,189.79072320018895,189.4874552001711,None,None,,189.4874552001711,None,190.29139397009277,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,faces,faces003.bmp,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7395902001298964,190.29110160004348,None,190.29110160004348,None,2022-12-14-11:33:19.231936,192.06967160012573,192.37417570012622,192.06967160012573,None,None,,192.06967160012573,None,192.87446016999894,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces027.bmp,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,192.87446016999894,None,192.87446016999894,None,2022-12-14-11:33:20.047134,192.8852469001431,193.1911067001056,192.8852469001431,None,None,,192.8852469001431,None,193.69174087019638,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces010.bmp,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,193.69174087019638,None,193.69174087019638,None,2022-12-14-11:33:20.865374,193.70193710015155,194.00765870022587,193.70193710015155,None,None,,193.70193710015155,None,194.50841607009062,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces019.bmp,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,194.50841607009062,None,194.50841607009062,None,2022-12-14-11:33:21.684043,194.5326143000275,194.84042890020646,194.5326143000275,None,None,,194.5326143000275,None,195.32427537017503,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces087.bmp,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,195.32427537017503,None,195.32427537017503,None,2022-12-14-11:33:22.497941,195.33245280012488,195.64100480009802,195.33245280012488,None,None,,195.33245280012488,None,196.14208327019588,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces084.bmp,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,196.14208327019588,None,196.14208327019588,None,2022-12-14-11:33:23.317827,196.15552960010245,196.45743420021608,196.15552960010245,None,None,,196.15552960010245,None,196.95817337017507,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces070.bmp,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,196.95817337017507,None,196.95817337017507,None,2022-12-14-11:33:24.132030,196.9715125001967,197.27428790018894,196.9715125001967,None,None,,196.9715125001967,None,197.77623557015323,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces011.bmp,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,197.77623557015323,None,197.77623557015323,None,2022-12-14-11:33:24.952802,197.79393990011886,198.10759610007517,197.79393990011886,None,None,,197.79393990011886,None,198.59093747003936,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces026.bmp,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,198.59093747003936,None,198.59093747003936,None,2022-12-14-11:33:25.764833,198.63092890009284,198.94114410015754,198.63092890009284,None,None,,198.63092890009284,None,199.40797687014566,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces056.bmp,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,199.40797687014566,None,199.40797687014566,None,2022-12-14-11:33:26.581840,199.42081300006248,199.72398860007524,199.42081300006248,None,None,,199.42081300006248,None,200.22447867011653,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces007.bmp,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,200.22447867011653,None,200.22447867011653,None,2022-12-14-11:33:27.398131,200.23620130005293,200.5407898002304,200.23620130005293,None,None,,200.23620130005293,None,201.04112307000906,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces047.bmp,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,201.04112307000906,None,201.04112307000906,None,2022-12-14-11:33:28.214992,201.05692980019376,201.357556700008,201.05692980019376,None,None,,201.05692980019376,None,201.85880456999877,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces037.bmp,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,201.85880456999877,None,201.85880456999877,None,2022-12-14-11:33:29.034672,201.87620330019854,202.19102510018274,201.87620330019854,None,None,,201.87620330019854,None,202.67445957004094,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,faces,faces015.bmp,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,202.67445957004094,None,202.67445957004094,None,2022-12-14-11:33:29.848124,202.69038810022175,202.99080930021591,202.69038810022175,None,None,,202.69038810022175,None,203.49110757019372,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_end,faces,faces023.bmp,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,203.49110757019372,None,203.49110757019372,None,2022-12-14-11:33:30.664768,203.49923610012047,203.80759360012598,203.49923610012047,None,None,,203.49923610012047,None,204.30759057002143,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
null_block,null_block,null_block.bmp,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.7230579000897706,204.30779320001602,None,204.30779320001602,None,2022-12-14-11:33:33.235298,206.05960217020476,None,206.05960217020476,None,None,,206.05960217020476,None,206.0682792000007,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block_start,objects,objects059.bmp,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,1.9558351000305265,218.0749342001509,None,218.0749342001509,None,2022-12-14-11:33:47.232323,220.06985090021044,220.37475180020556,220.06985090021044,None,None,,220.06985090021044,None,220.87480967021548,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
block,objects,objects080.bmp,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,220.87480967021548,None,220.87480967021548,None,2022-12-14-11:33:48.048677,220.88831730000675,221.1941610001959,220.88831730000675,None,None,,220.88831730000675,None,221.6923143700231,None,,,21017,0001,2022_Dec_14_1130,localizer,2021.1.3,59.7429023420602,
